K,method_id,label,throughput_mbps,se_bps_per_hz
50,random,Random,63.47215573263073,3.1736077866315364
50,random,Random,70.53424973534197,3.5267124867670985
50,random,Random,52.64354344378346,2.6321771721891727
50,random,Random,75.78764111078051,3.789382055539025
50,random,Random,63.37369133362795,3.1686845666813976
50,random,Random,27.29310209255559,1.3646551046277795
50,random,Random,90.44443908721153,4.522221954360576
50,random,Random,74.76047763610723,3.7380238818053613
50,random,Random,80.99934437065394,4.049967218532697
50,random,Random,79.57772769461859,3.978886384730929
50,random,Random,106.90573277741383,5.345286638870691
50,random,Random,80.57731806503085,4.028865903251543
50,random,Random,83.66228750243368,4.183114375121685
50,random,Random,55.530454760979666,2.776522738048983
50,random,Random,70.09095414258847,3.5045477071294235
50,random,Random,55.65610477807122,2.7828052389035607
50,random,Random,59.385424862588835,2.969271243129442
50,random,Random,73.4470287200768,3.67235143600384
50,random,Random,62.89042050563166,3.144521025281583
50,random,Random,62.558574988538815,3.1279287494269408
50,random,Random,85.56269825551226,4.278134912775613
50,random,Random,78.85872371829014,3.942936185914507
50,random,Random,99.33974138633404,4.966987069316702
50,random,Random,77.3866473076694,3.86933236538347
50,random,Random,33.67641102893455,1.6838205514467277
50,random,Random,62.36988818039492,3.118494409019746
50,random,Random,64.87351307524949,3.2436756537624745
50,random,Random,105.99956682168217,5.299978341084109
50,random,Random,66.43349788483074,3.321674894241537
50,random,Random,94.57452811546192,4.728726405773096
50,random,Random,89.51941359687439,4.475970679843719
50,random,Random,37.19289245285519,1.8596446226427596
50,random,Random,48.76348020525224,2.438174010262612
50,random,Random,97.05291825637096,4.852645912818548
50,random,Random,62.74369084207619,3.1371845421038094
50,random,Random,80.38477719785574,4.019238859892787
50,random,Random,65.58036803334592,3.279018401667296
50,random,Random,102.01887181351069,5.100943590675534
50,random,Random,69.70520966456917,3.4852604832284584
50,random,Random,83.32657574429544,4.166328787214772
50,random,Random,53.47099348169234,2.673549674084617
50,random,Random,55.86207315617902,2.793103657808951
50,random,Random,51.25612918716751,2.5628064593583755
50,random,Random,32.49982099196603,1.6249910495983015
50,random,Random,96.74851199936526,4.837425599968263
50,random,Random,35.96932379563341,1.7984661897816703
50,random,Random,55.4060868550022,2.77030434275011
50,random,Random,86.8204686709254,4.34102343354627
50,random,Random,79.12218589409791,3.9561092947048953
