N,K,method_id,label,throughput_mbps,se_bps_per_hz
8,50,random,Random,26.437107664710094,1.3218553832355047
8,50,random,Random,104.59828509379534,5.229914254689767
8,50,random,Random,64.96212471271501,3.2481062356357504
8,50,random,Random,43.988705497207995,2.1994352748603996
8,50,random,Random,102.91786596428666,5.145893298214332
8,50,random,Random,36.59287494903197,1.8296437474515985
8,50,random,Random,78.42290881424891,3.921145440712446
8,50,random,Random,38.805781864866105,1.9402890932433055
8,50,random,Random,66.77116419201509,3.3385582096007544
8,50,random,Random,71.72675955870743,3.5863379779353717
8,50,random,Random,70.4053055617395,3.5202652780869745
8,50,random,Random,1.1886097634865491,0.05943048817432745
8,50,random,Random,55.938493013084454,2.7969246506542227
8,50,random,Random,66.22566251733538,3.311283125866769
8,50,random,Random,36.23469293344622,1.811734646672311
8,50,random,Random,94.61812872159074,4.730906436079537
8,50,random,Random,40.431341048209056,2.021567052410453
8,50,random,Random,68.17117266070639,3.4085586330353195
8,50,random,Random,100.63485649731842,5.031742824865921
8,50,random,Random,52.581196850362886,2.6290598425181444
8,50,random,Random,82.03935511646412,4.101967755823206
8,50,random,Random,100.68797973397844,5.034398986698922
8,50,random,Random,65.81633804624364,3.2908169023121823
8,50,random,Random,89.0924179727401,4.454620898637005
8,50,random,Random,75.04436869793626,3.7522184348968133
8,50,random,Random,73.62346952530419,3.6811734762652093
8,50,random,Random,52.62149817906181,2.6310749089530905
8,50,random,Random,73.54857967789903,3.6774289838949517
8,50,random,Random,71.25966671708352,3.5629833358541756
8,50,random,Random,86.4798833939345,4.323994169696725
8,50,random,Random,33.67695277306043,1.6838476386530212
8,50,random,Random,86.52878377112212,4.326439188556106
8,50,random,Random,5.818047237251473,0.2909023618625736
8,50,random,Random,104.64139113974241,5.2320695569871205
8,50,random,Random,82.99984835263363,4.149992417631682
8,50,random,Random,76.15742321238122,3.8078711606190607
8,50,random,Random,92.66060866564644,4.633030433282322
8,50,random,Random,101.25984014685206,5.062992007342603
8,50,random,Random,67.29405016451456,3.364702508225728
8,50,random,Random,51.28214925375723,2.5641074626878617
8,50,random,Random,36.8271958302594,1.8413597915129698
8,50,random,Random,59.45650784010254,2.972825392005127
8,50,random,Random,103.62092928762378,5.181046464381189
8,50,random,Random,65.54989125967343,3.2774945629836716
8,50,random,Random,94.55595952981638,4.727797976490819
8,50,random,Random,72.59988831088383,3.629994415544191
8,50,random,Random,104.14873041181878,5.207436520590939
8,50,random,Random,73.40046897028122,3.6700234485140615
8,50,random,Random,78.11695508562576,3.905847754281288
8,50,random,Random,96.2434484374118,4.81217242187059
8,50,random,Random,102.35706859095781,5.11785342954789
8,50,random,Random,63.583655188968315,3.1791827594484157
8,50,random,Random,68.84751953174917,3.4423759765874586
8,50,random,Random,82.78552863265234,4.139276431632617
8,50,random,Random,118.3396410588,5.91698205294
8,50,random,Random,98.35891984956396,4.917945992478198
8,50,random,Random,103.70756438028238,5.185378219014119
8,50,random,Random,49.25728253705877,2.4628641268529385
8,50,random,Random,47.68371550495717,2.3841857752478584
8,50,random,Random,90.0910809922773,4.504554049613865
8,50,random,Random,106.19010803230393,5.309505401615197
8,50,random,Random,90.93887604645619,4.54694380232281
8,50,random,Random,70.68147449059175,3.5340737245295877
8,50,random,Random,43.382841459842645,2.1691420729921322
8,50,random,Random,72.24194775916587,3.6120973879582934
8,50,random,Random,58.102579912299554,2.9051289956149775
8,50,random,Random,95.02718096775588,4.751359048387794
8,50,random,Random,66.51847573887378,3.3259237869436884
8,50,random,Random,74.08450895736812,3.704225447868406
8,50,random,Random,64.62101165056477,3.2310505825282383
8,50,random,Random,113.39443322587073,5.669721661293536
8,50,random,Random,73.80865410793612,3.690432705396806
8,50,random,Random,94.64128636217643,4.732064318108821
8,50,random,Random,95.99492223981584,4.799746111990792
8,50,random,Random,85.15639868783528,4.2578199343917635
8,50,random,Random,77.6402963525932,3.88201481762966
8,50,random,Random,92.85338418254503,4.642669209127251
8,50,random,Random,51.05923555859352,2.552961777929676
8,50,random,Random,93.00153626843536,4.650076813421768
8,50,random,Random,81.28037380330647,4.064018690165324
8,50,random,Random,81.70661390800804,4.085330695400402
8,50,random,Random,65.79602191290641,3.2898010956453203
8,50,random,Random,65.09867544368393,3.2549337721841964
8,50,random,Random,64.72712227727018,3.236356113863509
8,50,random,Random,60.711228035312956,3.035561401765648
8,50,random,Random,68.8163040200244,3.4408152010012203
8,50,random,Random,31.138821292247158,1.5569410646123578
8,50,random,Random,71.42142648923499,3.5710713244617494
8,50,random,Random,107.5732977750084,5.37866488875042
8,50,random,Random,99.03949085093437,4.9519745425467185
8,50,random,Random,44.98463706119477,2.2492318530597384
8,50,random,Random,93.22188175116428,4.661094087558213
8,50,random,Random,96.16698595363928,4.808349297681964
8,50,random,Random,53.92746383539308,2.696373191769654
8,50,random,Random,101.31920836677763,5.065960418338881
8,50,random,Random,104.61882424050994,5.230941212025497
8,50,random,Random,66.7475615090078,3.3373780754503897
8,50,random,Random,81.78725820099957,4.089362910049979
8,50,random,Random,92.11938686974328,4.605969343487164
8,50,random,Random,87.75045062703941,4.387522531351971
8,50,random,Random,76.15449190779074,3.8077245953895367
8,50,random,Random,94.40017470188137,4.720008735094068
8,50,random,Random,54.01254371614149,2.700627185807074
8,50,random,Random,39.71040888601246,1.985520444300623
8,50,random,Random,101.28222737290388,5.064111368645193
8,50,random,Random,28.88030556187861,1.4440152780939306
8,50,random,Random,103.85843529155957,5.192921764577979
8,50,random,Random,28.31868020313075,1.4159340101565376
8,50,random,Random,93.03483214660432,4.651741607330216
8,50,random,Random,61.56250150476074,3.078125075238037
8,50,random,Random,32.70394268864865,1.6351971344324325
8,50,random,Random,25.82398058705719,1.2911990293528595
8,50,random,Random,94.35471190675844,4.717735595337922
8,50,random,Random,68.04372717782216,3.402186358891108
8,50,random,Random,68.07026452649103,3.4035132263245513
8,50,random,Random,91.18250664268233,4.5591253321341165
8,50,random,Random,25.540910259461626,1.2770455129730813
8,50,random,Random,95.14260376023807,4.757130188011904
8,50,random,Random,7.324114531694477,0.36620572658472383
8,50,random,Random,64.6798116844082,3.2339905842204097
8,50,random,Random,83.09380781246142,4.154690390623071
8,50,random,Random,16.447912784229448,0.8223956392114724
8,50,random,Random,104.65582147309387,5.232791073654694
8,50,random,Random,72.94738879083748,3.647369439541874
8,50,random,Random,62.84795412446986,3.142397706223493
8,50,random,Random,106.46170477672308,5.323085238836154
8,50,random,Random,63.96205191129553,3.1981025955647766
8,50,random,Random,103.04497614652688,5.152248807326344
8,50,random,Random,65.34634234204765,3.2673171171023823
8,50,random,Random,22.246627135492876,1.1123313567746438
8,50,random,Random,70.61194440692167,3.5305972203460834
8,50,random,Random,99.26876798607971,4.9634383993039854
8,50,random,Random,96.9184822387707,4.845924111938535
8,50,random,Random,49.969367511850415,2.498468375592521
8,50,random,Random,17.888962625476246,0.8944481312738123
8,50,random,Random,82.09245649223838,4.104622824611919
8,50,random,Random,39.87666065622785,1.9938330328113925
8,50,random,Random,78.1791337337238,3.90895668668619
8,50,random,Random,18.28592651820162,0.9142963259100809
8,50,random,Random,106.37411801206422,5.318705900603211
8,50,random,Random,33.881741602807125,1.6940870801403562
8,50,random,Random,86.01349530962104,4.300674765481052
8,50,random,Random,64.29875139848022,3.214937569924011
8,50,random,Random,67.58591053923669,3.3792955269618346
8,50,random,Random,99.33090243501066,4.966545121750533
8,50,random,Random,63.31287627465173,3.1656438137325864
8,50,random,Random,86.39360727355702,4.319680363677851
8,50,random,Random,71.65974821016658,3.5829874105083293
8,50,random,Random,88.01540874982453,4.400770437491226
8,50,random,Random,64.12542104009151,3.2062710520045754
8,50,random,Random,51.829616824687584,2.5914808412343793
8,50,random,Random,55.56710909987705,2.7783554549938527
8,50,random,Random,59.388074190267666,2.9694037095133834
8,50,random,Random,56.109542450172825,2.8054771225086412
8,50,random,Random,43.83767649790113,2.1918838248950565
8,50,random,Random,65.08120419796523,3.254060209898262
8,50,random,Random,53.31776276570076,2.6658881382850383
8,50,random,Random,105.45651101684308,5.272825550842154
8,50,random,Random,97.10669142532231,4.855334571266115
8,50,random,Random,82.79993321293496,4.139996660646748
8,50,random,Random,111.15168194511796,5.557584097255898
8,50,random,Random,42.7057673508937,2.135288367544685
8,50,random,Random,76.51337755780352,3.8256688778901764
8,50,random,Random,70.6075933762665,3.5303796688133247
8,50,random,Random,89.61762713244626,4.480881356622313
8,50,random,Random,85.10247110298522,4.255123555149261
8,50,random,Random,40.73069343133222,2.0365346715666113
8,50,random,Random,89.48439153676155,4.4742195768380775
8,50,random,Random,69.79044634321721,3.4895223171608603
8,50,random,Random,111.51750432803667,5.575875216401833
8,50,random,Random,53.30505529619338,2.665252764809669
8,50,random,Random,80.78908562119119,4.03945428105956
8,50,random,Random,78.89905741251083,3.9449528706255412
8,50,random,Random,50.16889417690044,2.508444708845022
8,50,random,Random,39.90922218595764,1.995461109297882
8,50,random,Random,103.68981652846446,5.1844908264232235
8,50,random,Random,91.34762436012961,4.567381218006481
8,50,random,Random,98.20357714828953,4.9101788574144765
8,50,random,Random,105.25435514113232,5.262717757056616
8,50,random,Random,34.722789177288945,1.7361394588644472
8,50,random,Random,85.17185811859835,4.258592905929918
8,50,random,Random,92.28314918146998,4.614157459073499
8,50,random,Random,13.174204256858365,0.6587102128429183
8,50,random,Random,84.00147447327812,4.200073723663906
8,50,random,Random,63.55466134033785,3.1777330670168924
8,50,random,Random,2.3454335571207907,0.11727167785603954
8,50,random,Random,51.72761993846188,2.586380996923094
8,50,random,Random,94.77664952870718,4.738832476435359
8,50,random,Random,63.94987570333905,3.197493785166953
8,50,random,Random,77.23551527316339,3.8617757636581698
8,50,random,Random,37.51752548434165,1.8758762742170823
8,50,random,Random,87.60087075544973,4.380043537772487
8,50,random,Random,80.34172566856672,4.017086283428336
8,50,random,Random,100.28110337617767,5.014055168808883
8,50,random,Random,40.07061309105479,2.0035306545527396
8,50,random,Random,33.89814223335995,1.6949071116679975
8,50,random,Random,40.95881557146783,2.0479407785733916
8,50,random,Random,36.871670055123545,1.8435835027561773
8,50,random,Random,108.15586600667726,5.4077933003338625
8,50,random,Random,42.81683248111977,2.140841624055988
8,50,random,Random,78.60186758974534,3.9300933794872672
8,50,random,Random,64.35592722467,3.2177963612335
8,50,random,Random,97.78918675407479,4.88945933770374
8,50,random,Random,96.53763406920756,4.826881703460377
8,50,random,Random,103.79187859059245,5.1895939295296225
8,50,random,Random,39.479457421080205,1.97397287105401
8,50,random,Random,79.54517053887507,3.9772585269437535
8,50,random,Random,70.07569577627258,3.503784788813629
8,50,random,Random,95.7745017385119,4.788725086925595
8,50,random,Random,101.05451646714184,5.0527258233570915
8,50,random,Random,68.74465607385339,3.4372328036926696
8,50,random,Random,73.28954336578391,3.6644771682891957
8,50,random,Random,60.01165877211941,3.0005829386059704
8,50,random,Random,95.31458353857839,4.76572917692892
8,50,random,Random,54.53112561117564,2.726556280558782
8,50,random,Random,103.32208933907694,5.166104466953847
8,50,random,Random,59.60395135662119,2.9801975678310595
8,50,random,Random,20.89212139708593,1.0446060698542965
8,50,random,Random,74.52042463508654,3.7260212317543266
8,50,random,Random,76.84124418563576,3.842062209281788
8,50,random,Random,4.95593227658651,0.24779661382932552
8,50,random,Random,65.86190798023499,3.2930953990117495
8,50,random,Random,73.26626913617099,3.6633134568085493
8,50,random,Random,68.33662618063516,3.4168313090317586
8,50,random,Random,75.9877560685261,3.7993878034263044
8,50,random,Random,112.70391109347354,5.635195554673677
8,50,random,Random,40.36746154440885,2.0183730772204425
8,50,random,Random,74.83136765534003,3.7415683827670017
8,50,random,Random,96.74261180072976,4.837130590036488
8,50,random,Random,79.50462690454616,3.975231345227308
8,50,random,Random,55.538256390779665,2.776912819538983
8,50,random,Random,71.47510030278463,3.573755015139231
8,50,random,Random,99.31752760196835,4.965876380098417
8,50,random,Random,69.13221248026088,3.456610624013044
8,50,random,Random,31.80106671867986,1.590053335933993
8,50,random,Random,58.58439833544502,2.9292199167722512
8,50,random,Random,36.08984485224048,1.804492242612024
8,50,random,Random,77.7672362377615,3.8883618118880747
8,50,random,Random,63.39666427742321,3.1698332138711605
8,50,random,Random,66.20515997592224,3.310257998796112
8,50,random,Random,85.54631414472438,4.27731570723622
8,50,random,Random,80.3323200753551,4.016616003767755
8,50,random,Random,91.37950376922758,4.568975188461379
8,50,random,Random,88.89553958640288,4.444776979320144
8,50,random,Random,90.95246142838502,4.547623071419251
8,50,random,Random,94.6084206766317,4.730421033831584
8,50,random,Random,95.83824302372534,4.791912151186267
8,50,random,Random,94.60204616397785,4.730102308198893
8,50,random,Random,78.52330617969697,3.926165308984849
8,50,random,Random,56.43557972972493,2.8217789864862466
8,50,random,Random,123.0273044457577,6.151365222287884
8,50,random,Random,67.03477751769944,3.3517388758849718
8,50,random,Random,96.83716172369657,4.841858086184828
8,50,random,Random,111.60543089385101,5.58027154469255
8,50,random,Random,67.01756387602263,3.350878193801132
