K,method_id,label,throughput_mbps,se_bps_per_hz
45,random,Random,21.03451327155606,1.051725663577803
45,random,Random,93.43582684633192,4.671791342316596
45,random,Random,47.091373759925204,2.35456868799626
45,random,Random,51.49502708259767,2.5747513541298837
45,random,Random,74.4860328728899,3.7243016436444947
45,random,Random,30.800770664979378,1.540038533248969
45,random,Random,70.43606284215178,3.5218031421075895
45,random,Random,36.232589542309,1.81162947711545
45,random,Random,58.058645134851616,2.902932256742581
45,random,Random,95.21378662905276,4.760689331452638
45,random,Random,93.16500087623902,4.658250043811951
45,random,Random,65.43993150280184,3.271996575140092
45,random,Random,79.07693135170061,3.95384656758503
45,random,Random,27.283658730298555,1.3641829365149278
45,random,Random,48.019282083436416,2.4009641041718206
45,random,Random,78.7594826891411,3.937974134457055
45,random,Random,67.79434583844747,3.3897172919223735
45,random,Random,67.81439255295179,3.3907196276475893
45,random,Random,76.06754543498477,3.803377271749238
45,random,Random,55.68697238437637,2.7843486192188185
45,random,Random,40.272837016651714,2.0136418508325855
45,random,Random,95.56878449557004,4.778439224778502
45,random,Random,90.13341614120431,4.506670807060216
45,random,Random,93.04525713527175,4.6522628567635875
45,random,Random,98.6621110776069,4.933105553880345
45,random,Random,103.21191684771334,5.160595842385667
45,random,Random,83.22293635359749,4.1611468176798745
45,random,Random,77.34227957730711,3.8671139788653552
45,random,Random,84.26361484373817,4.213180742186909
45,random,Random,81.02231682617432,4.051115841308716
45,random,Random,20.900302146410496,1.0450151073205247
45,random,Random,35.937092353694524,1.796854617684726
45,random,Random,60.096157328897405,3.00480786644487
45,random,Random,33.396885329146585,1.6698442664573294
45,random,Random,95.09963997806418,4.754981998903209
45,random,Random,102.9904660881899,5.149523304409495
45,random,Random,85.111578873607,4.25557894368035
45,random,Random,90.19274953075401,4.5096374765377005
45,random,Random,78.02436146351914,3.901218073175957
45,random,Random,100.67373829089179,5.03368691454459
45,random,Random,19.41974022246461,0.9709870111232305
45,random,Random,83.71728027352087,4.185864013676044
45,random,Random,93.96237837906322,4.698118918953161
45,random,Random,68.0015098814291,3.4000754940714555
45,random,Random,116.20222873656635,5.8101114368283175
45,random,Random,86.4886548099393,4.324432740496966
45,random,Random,58.806703342469454,2.9403351671234725
45,random,Random,14.192798212878815,0.7096399106439407
45,random,Random,76.55825556355764,3.827912778177882
45,random,Random,9.949962934291843,0.4974981467145922
45,random,Random,1.8325081986474514,0.09162540993237257
45,random,Random,88.97480821071275,4.448740410535637
45,random,Random,59.66569384918455,2.9832846924592276
45,random,Random,35.21296875622942,1.760648437811471
45,random,Random,3.625655722674552,0.18128278613372759
45,random,Random,40.908961857517944,2.045448092875897
45,random,Random,8.202368375945076,0.41011841879725375
45,random,Random,71.41719817418989,3.5708599087094948
45,random,Random,27.990583364260086,1.3995291682130042
45,random,Random,104.57421402123607,5.228710701061804
45,random,Random,59.50357539647156,2.975178769823578
45,random,Random,61.22305694969356,3.061152847484678
45,random,Random,95.91721085192133,4.795860542596066
45,random,Random,17.55041593537247,0.8775207967686236
45,random,Random,97.16824565356734,4.858412282678367
45,random,Random,71.85419336587574,3.5927096682937876
45,random,Random,19.265766771739564,0.9632883385869783
45,random,Random,99.78790327560085,4.989395163780043
45,random,Random,72.466185439442,3.6233092719721
45,random,Random,27.009137238159482,1.350456861907974
45,random,Random,109.50637723827265,5.475318861913633
45,random,Random,81.02530343213854,4.051265171606928
45,random,Random,53.504951865359054,2.6752475932679527
45,random,Random,72.60419704932443,3.630209852466221
45,random,Random,30.313705151672092,1.5156852575836046
45,random,Random,46.6489856396676,2.33244928198338
45,random,Random,2.234788497130746,0.1117394248565373
45,random,Random,28.11260665308107,1.4056303326540536
45,random,Random,16.39838296848686,0.819919148424343
45,random,Random,67.86604127820961,3.3933020639104807
45,random,Random,28.854467729605926,1.4427233864802962
45,random,Random,19.238900215127703,0.9619450107563852
45,random,Random,8.552818075927052,0.42764090379635256
45,random,Random,32.22449438267806,1.611224719133903
45,random,Random,35.66128616021835,1.7830643080109174
45,random,Random,83.99541773952699,4.199770886976349
45,random,Random,81.86688596648831,4.093344298324416
45,random,Random,60.666674790444,3.0333337395222
45,random,Random,38.111810151985786,1.9055905075992894
45,random,Random,50.119912601971016,2.5059956300985506
45,random,Random,103.0347657042571,5.151738285212855
45,random,Random,96.24428488179069,4.812214244089535
45,random,Random,46.59183657121797,2.3295918285608983
45,random,Random,66.4056182687753,3.320280913438765
45,random,Random,95.45966870950612,4.7729834354753065
45,random,Random,50.77928099827216,2.538964049913608
45,random,Random,64.91856745613268,3.245928372806634
45,random,Random,55.26929516877389,2.7634647584386944
45,random,Random,20.733443058824676,1.036672152941234
45,random,Random,68.37279807717049,3.4186399038585247
45,random,Random,6.136037552126674,0.3068018776063337
45,random,Random,40.85850581548454,2.042925290774227
45,random,Random,11.507256739834885,0.5753628369917442
45,random,Random,97.22849938491314,4.861424969245657
45,random,Random,24.023838054415286,1.2011919027207643
45,random,Random,86.33193778834668,4.316596889417334
45,random,Random,76.89553155061061,3.844776577530531
45,random,Random,94.62225150161366,4.731112575080683
45,random,Random,54.89375222076722,2.744687611038361
45,random,Random,11.167506900871343,0.5583753450435672
45,random,Random,95.84079806282031,4.792039903141016
45,random,Random,100.32145963876754,5.016072981938377
45,random,Random,48.61198425146833,2.4305992125734166
45,random,Random,85.70936577825233,4.285468288912616
45,random,Random,3.2597485335927514,0.16298742667963756
45,random,Random,43.890263855723745,2.194513192786187
